,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
2003,575,-38.338637,3818.719238,11112.304667,509,11112.31041,11112.298924,47,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2004,576,9.584659,7639.060059,11112.306123,513,11112.304688,11112.307559,47,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2005,577,28.753978,5073.54248,11112.306133,514,11112.301826,11112.31044,47,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2006,578,38.338637,3818.673828,11112.304708,515,11112.298965,11112.310451,47,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2007,579,-28.753978,5630.495605,11109.376415,510,11109.380722,11109.372108,48,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2008,580,47.923296,3389.472412,11109.376456,516,11109.369278,11109.383635,48,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2009,581,47.923296,1691.931152,11109.376456,517,11109.369278,11109.383635,48,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2010,582,-9.584659,8478.037109,11109.376425,511,11109.377861,11109.37499,48,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2011,583,-47.923296,3390.254395,11109.373544,508,11109.380722,11109.366365,48,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2012,584,-38.338637,4237.126953,11109.374979,509,11109.380722,11109.369237,48,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2013,585,9.584659,8477.110352,11109.376436,513,11109.375,11109.377871,48,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2014,586,28.753978,5629.229004,11109.376446,514,11109.372139,11109.380753,48,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2015,587,38.338637,4236.404785,11109.375021,515,11109.369278,11109.380763,48,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2016,588,-28.753978,3021.253174,11106.446728,510,11106.451035,11106.442421,49,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2017,589,-47.923296,1816.977295,11106.443856,508,11106.451035,11106.436678,49,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2018,590,-38.338637,2273.601318,11106.445292,509,11106.451035,11106.439549,49,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2019,591,-9.584659,4549.703613,11106.446738,511,11106.448174,11106.445302,49,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2020,592,9.584659,4549.077148,11106.446748,513,11106.445312,11106.448184,49,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2021,593,28.753978,3021.108154,11106.446758,514,11106.442451,11106.451065,49,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2022,594,47.923296,1816.637329,11106.446769,516,11106.43959,11106.453947,49,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2023,595,47.923296,906.790466,11106.446769,517,11106.43959,11106.453947,49,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2024,596,38.338637,2275.051025,11106.445333,515,11106.43959,11106.451076,49,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2025,597,-28.753978,2694.86084,11103.51704,510,11103.521347,11103.512733,50,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2026,598,-9.584659,4055.447754,11103.51705,511,11103.518486,11103.515615,50,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2027,599,-47.923296,1621.349365,11103.514169,508,11103.521347,11103.50699,50,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2028,600,-38.338637,2026.820557,11103.515604,509,11103.521347,11103.509862,50,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2029,601,9.584659,4055.621338,11103.517061,513,11103.515625,11103.518496,50,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2030,602,47.923296,1621.322998,11103.517081,516,11103.509903,11103.52426,50,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2031,603,47.923296,809.450378,11103.517081,517,11103.509903,11103.52426,50,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2032,604,28.753978,2694.759033,11103.517071,514,11103.512764,11103.521378,50,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2033,605,38.338637,2027.655518,11103.515646,515,11103.509903,11103.521388,50,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2034,606,-28.753978,2811.435303,11100.587353,510,11100.59166,11100.583046,51,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2035,607,-9.584659,4233.90918,11100.587363,511,11100.588799,11100.585927,51,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2036,608,-47.923296,1692.680176,11100.584481,508,11100.59166,11100.577303,51,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2037,609,-38.338637,2117.245117,11100.585917,509,11100.59166,11100.580174,51,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2038,610,9.584659,4233.490723,11100.587373,513,11100.585938,11100.588809,51,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2039,611,47.923296,1691.99939,11100.587394,516,11100.580215,11100.594572,51,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2040,612,47.923296,843.854675,11100.587394,517,11100.580215,11100.594572,51,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2041,613,28.753978,2811.485107,11100.587383,514,11100.583076,11100.59169,51,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2042,614,38.338637,2116.76709,11100.585958,515,11100.580215,11100.591701,51,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2043,615,-28.753978,2969.060059,11097.657665,510,11097.661972,11097.653358,52,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2044,616,-9.584659,4470.766602,11097.657675,511,11097.659111,11097.65624,52,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2045,617,-47.923296,1783.676392,11097.654794,508,11097.661972,11097.647615,52,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2046,618,-38.338637,2231.670898,11097.656229,509,11097.661972,11097.650487,52,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2047,619,47.923296,1785.202881,11097.657706,516,11097.650528,11097.664885,52,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2048,620,47.923296,891.292236,11097.657706,517,11097.650528,11097.664885,52,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2049,621,28.753978,2970.43457,11097.657696,514,11097.653389,11097.662003,52,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2050,622,9.584659,4471.695312,11097.657686,513,11097.65625,11097.659121,52,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2051,623,38.338637,2233.062744,11097.656271,515,11097.650528,11097.662013,52,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2052,624,47.923296,1927.658447,11094.728019,516,11094.72084,11094.735197,53,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2053,625,47.923296,961.325989,11094.728019,517,11094.72084,11094.735197,53,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2054,626,-28.753978,3204.317139,11094.727978,510,11094.732285,11094.723671,53,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2055,627,-9.584659,4825.510254,11094.727988,511,11094.729424,11094.726552,53,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2056,628,-38.338637,2412.170898,11094.726542,509,11094.732285,11094.720799,53,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2057,629,9.584659,4825.550293,11094.727998,513,11094.726562,11094.729434,53,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2058,630,-47.923296,1928.027588,11094.725106,508,11094.732285,11094.717928,53,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2059,631,38.338637,2411.011475,11094.726583,515,11094.72084,11094.732326,53,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2060,632,28.753978,3203.453125,11094.728008,514,11094.723701,11094.732315,53,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2061,633,-28.753978,3121.057129,11091.79829,510,11091.802597,11091.793983,54,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2062,634,47.923296,1879.716675,11091.798331,516,11091.791153,11091.80551,54,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2063,635,47.923296,938.888184,11091.798331,517,11091.791153,11091.80551,54,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2064,636,-9.584659,4702.789062,11091.7983,511,11091.799736,11091.796865,54,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2065,637,-47.923296,1879.349731,11091.795419,508,11091.802597,11091.78824,54,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2066,638,-38.338637,2349.59375,11091.796854,509,11091.802597,11091.791112,54,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2067,639,9.584659,4702.190918,11091.798311,513,11091.796875,11091.799746,54,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2068,640,28.753978,3123.081299,11091.798321,514,11091.794014,11091.802628,54,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2069,641,38.338637,2350.419189,11091.796896,515,11091.791153,11091.802638,54,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
